User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status
108828,Kavya Chahal,P7819,Female,18-25,22,Single,Maharashtra,South,Engineer,Clothing,5,124.16,Pending
108829,Lakshay Dada,P5398,Other,18-25,32,Married,Tamil Nadu,East,Engineer,Electronics,5,971.34,Cancelled
108830,Ahana  Basu,P4849,Female,26-35,26,Married,Tamil Nadu,East,Doctor,Clothing,7,573.89,Cancelled
108831,Piya Sha,P5077,Female,26-35,56,Married,Karnataka,East,Business,Groceries,2,3295.02,Pending
108832,Drishya Rama,P8762,Female,36-45,37,Single,Tamil Nadu,Central,Business,Books,1,1367.12,Pending
108833,Sara Bawa,P7146,Male,46-55,48,Married,Karnataka,North,Teacher,Furniture,2,4192.5,Delivered
108834,Samiha Gopal,P9252,Other,18-25,49,Married,Gujarat,South,Student,Furniture,3,3528.42,Delivered
108835,Ahana  Shere,P1075,Other,46-55,31,Married,Tamil Nadu,West,Student,Clothing,6,4604.88,Pending
108836,Ranbir Som,P7954,Other,36-45,62,Married,Maharashtra,North,Business,Clothing,7,2032.64,Delivered
108837,Madhup Reddy,P8797,Female,36-45,50,Single,Tamil Nadu,South,Business,Furniture,3,2339.75,Pending
108838,Kiara Venkataraman,P8402,Male,18-25,48,Divorced,Maharashtra,South,Business,Clothing,4,1862.6,Pending
108839,Devansh Bhatnagar,P4440,Male,26-35,24,Married,Gujarat,Central,Engineer,Clothing,4,4496.43,Cancelled
108840,Jhanvi Sharma,P2035,Other,56+,50,Single,Gujarat,North,Teacher,Furniture,7,4165.83,Delivered
108841,Shamik Balasubramanian,P2534,Female,46-55,55,Divorced,Karnataka,West,Doctor,Books,3,3437.57,Cancelled
108842,Riya Johal,P3678,Other,56+,64,Single,Maharashtra,North,Student,Books,3,3485.46,Cancelled
108843,Seher Manda,P6167,Male,46-55,20,Single,Tamil Nadu,North,Doctor,Electronics,2,2086.07,Delivered
108844,Bhamini Chadha,P6151,Male,18-25,23,Married,Gujarat,South,Teacher,Groceries,7,2789.21,Cancelled
108845,Saira Kalita,P9486,Male,18-25,23,Divorced,Gujarat,Central,Business,Furniture,9,770.27,Cancelled
108846,Raghav Chopra,P1057,Female,56+,50,Married,Gujarat,North,Business,Furniture,9,4304.06,Delivered
108847,Tiya Bail,P5983,Other,18-25,59,Single,Tamil Nadu,Central,Doctor,Books,9,4388.6,Cancelled
108848,Drishya Bora,P9511,Other,26-35,34,Single,Delhi,South,Business,Furniture,9,4821.13,Pending
108849,Saira Salvi,P4849,Female,56+,55,Divorced,Tamil Nadu,Central,Teacher,Furniture,7,608.88,Pending
108850,Keya Hayer,P6657,Other,46-55,45,Married,Maharashtra,South,Student,Furniture,5,2558.27,Pending
108851,Amira Ramakrishnan,P7677,Male,36-45,51,Single,Maharashtra,Central,Doctor,Furniture,4,3141.5,Delivered
108852,Urvi Raja,P9672,Female,26-35,56,Divorced,Karnataka,East,Engineer,Clothing,8,4630.59,Cancelled
108853,Shamik Bhalla,P6073,Male,18-25,55,Married,Karnataka,North,Business,Furniture,1,3000.32,Delivered
108854,Seher Raman,P2787,Female,26-35,47,Single,Karnataka,Central,Engineer,Clothing,7,318.22,Pending
108855,Riaan Bhagat,P6165,Male,36-45,29,Married,Delhi,East,Teacher,Books,9,1161.49,Cancelled
108856,Vanya Randhawa,P4918,Other,36-45,54,Divorced,Maharashtra,North,Business,Groceries,3,4915.19,Delivered
108857,Taran Sampath,P5242,Female,18-25,34,Married,Maharashtra,South,Teacher,Furniture,6,1795.7,Delivered
108858,Shlok Dar,P2772,Female,36-45,57,Single,Maharashtra,Central,Student,Furniture,2,4834.24,Pending
108859,Aaryahi Hayer,P6983,Male,26-35,54,Married,Gujarat,South,Doctor,Electronics,1,4154.64,Pending
108860,Anvi Bhatti,P8839,Male,56+,26,Single,Karnataka,East,Business,Groceries,1,521.22,Cancelled
108861,Kiara Baria,P9388,Male,26-35,40,Married,Maharashtra,Central,Student,Furniture,6,2466.77,Cancelled
108862,Shaan Gill,P2568,Male,46-55,37,Divorced,Gujarat,West,Student,Groceries,3,3054.27,Cancelled
108863,Shray Chandra,P6398,Male,46-55,37,Divorced,Tamil Nadu,East,Teacher,Groceries,1,2675.56,Delivered
108864,Kiaan Bali,P7941,Other,36-45,56,Married,Maharashtra,Central,Business,Electronics,7,3480.89,Cancelled
108865,Jayan Jayaraman,P1642,Other,18-25,31,Single,Karnataka,West,Engineer,Clothing,3,2641.38,Pending
108866,Dishani Agrawal,P7265,Other,26-35,56,Single,Maharashtra,West,Business,Electronics,9,1710.92,Pending
108867,Bhamini Kalla,P5318,Male,26-35,38,Divorced,Maharashtra,South,Student,Books,7,2353.54,Pending
108868,Khushi Dutt,P3541,Female,18-25,33,Single,Gujarat,Central,Teacher,Furniture,3,2156.46,Pending
108869,Suhana Bala,P2753,Female,46-55,58,Single,Gujarat,West,Doctor,Books,3,2580.99,Cancelled
108870,Devansh Ahuja,P1073,Male,56+,25,Single,Delhi,East,Student,Clothing,4,3608.29,Cancelled
108871,Zaina Dey,P9494,Female,36-45,29,Married,Karnataka,West,Doctor,Electronics,2,760.27,Pending
108872,Advik Ghose,P9070,Female,18-25,44,Divorced,Gujarat,North,Teacher,Groceries,7,3682.43,Pending
108873,Aarav Agarwal,P6067,Male,36-45,51,Married,Tamil Nadu,East,Teacher,Furniture,2,2117.95,Pending
108874,Prisha Varghese,P7735,Female,56+,19,Married,Tamil Nadu,West,Student,Groceries,4,4742.48,Cancelled
108875,Pihu Sarma,P3564,Male,36-45,55,Single,Maharashtra,East,Engineer,Clothing,1,4084.16,Delivered
108876,Devansh Reddy,P1366,Male,36-45,25,Married,Maharashtra,West,Teacher,Groceries,6,3345.51,Pending
108877,Tara Korpal,P1895,Male,46-55,47,Single,Maharashtra,North,Student,Books,1,2083.6,Cancelled
108878,Anahita Bhatia,P7370,Female,18-25,48,Married,Maharashtra,West,Student,Clothing,8,3303.37,Pending
108879,Anahi Ganesh,P1086,Other,26-35,47,Divorced,Karnataka,South,Student,Books,5,1137.68,Delivered
108880,Nishith Singhal,P5278,Female,18-25,45,Married,Delhi,Central,Doctor,Clothing,6,933.44,Delivered
108881,Tarini Rajagopalan,P9602,Other,36-45,35,Divorced,Karnataka,North,Student,Electronics,6,4404.4,Cancelled
108882,Miraan Joshi,P5842,Other,56+,47,Single,Maharashtra,North,Business,Furniture,9,3267.01,Delivered
108883,Bhamini Kar,P2361,Female,46-55,24,Single,Delhi,North,Teacher,Clothing,2,1652.81,Delivered
108884,Kashvi Sachar,P5338,Male,18-25,57,Single,Maharashtra,West,Student,Furniture,5,1499.08,Cancelled
108885,Charvi Sachdeva,P3737,Female,46-55,39,Single,Maharashtra,East,Student,Books,1,1127.46,Delivered
108886,Yashvi Kaul,P9358,Male,18-25,48,Divorced,Tamil Nadu,South,Teacher,Electronics,3,698.72,Cancelled
108887,Amira Seshadri,P1059,Male,18-25,41,Divorced,Delhi,South,Business,Books,4,4865.4,Cancelled
108888,Jayan Dhar,P9695,Male,18-25,43,Single,Delhi,Central,Business,Electronics,4,3352.16,Delivered
108889,Gatik Shan,P5862,Male,26-35,63,Divorced,Maharashtra,East,Doctor,Clothing,3,1293.09,Delivered
108890,Damini Dyal,P1647,Male,18-25,49,Divorced,Maharashtra,West,Student,Electronics,4,4672.03,Delivered
108891,Elakshi Jayaraman,P6656,Other,36-45,33,Single,Maharashtra,West,Business,Clothing,8,4507.31,Pending
108892,Tarini Sengupta,P4403,Other,26-35,50,Divorced,Tamil Nadu,North,Student,Furniture,7,110.88,Delivered
108893,Akarsh Buch,P3086,Male,18-25,55,Single,Maharashtra,North,Student,Clothing,6,2727.56,Delivered
108894,Nitya Saran,P4585,Male,56+,21,Divorced,Tamil Nadu,South,Teacher,Electronics,4,1239.93,Pending
108895,Dhanuk Agarwal,P7733,Other,46-55,44,Married,Gujarat,West,Student,Clothing,4,2262.71,Cancelled
108896,Aradhya Hayre,P9921,Other,18-25,63,Married,Karnataka,West,Business,Electronics,7,2341.19,Pending
108897,Saanvi Sridhar,P9098,Female,36-45,47,Divorced,Karnataka,South,Engineer,Books,9,4685.29,Cancelled
108898,Ishaan Barman,P8858,Female,18-25,28,Single,Maharashtra,West,Business,Groceries,1,1131.49,Pending
108899,Raunak Hayre,P9277,Other,18-25,43,Married,Maharashtra,West,Teacher,Groceries,3,4226.44,Pending
108900,Aarna Golla,P2237,Female,18-25,44,Married,Gujarat,South,Student,Furniture,2,4344.61,Cancelled
108901,Reyansh Chaudhary,P2927,Male,46-55,52,Single,Tamil Nadu,South,Doctor,Electronics,6,185.71,Cancelled
108902,Hazel Gandhi,P1544,Female,36-45,25,Married,Karnataka,Central,Doctor,Groceries,3,953.27,Cancelled
108903,Dishani Krishna,P6556,Female,36-45,45,Single,Tamil Nadu,South,Student,Clothing,6,4213.82,Pending
108904,Reyansh Khare,P9486,Female,56+,40,Divorced,Maharashtra,West,Engineer,Clothing,2,783.96,Pending
108905,Samaira Apte,P1707,Other,36-45,38,Married,Maharashtra,West,Business,Clothing,7,1345.23,Delivered
108906,Ranbir Kothari,P8824,Other,36-45,46,Divorced,Tamil Nadu,North,Student,Groceries,4,299.91,Pending
108907,Vedika Lad,P1196,Other,26-35,54,Single,Karnataka,North,Doctor,Books,2,419.31,Delivered
108908,Arnav Sura,P1343,Female,36-45,40,Single,Maharashtra,East,Engineer,Electronics,6,2564.26,Pending
108909,Rasha Kunda,P5427,Other,18-25,43,Divorced,Delhi,West,Business,Furniture,3,687.59,Pending
108910,Trisha Choudhary,P1507,Female,26-35,43,Single,Gujarat,Central,Doctor,Groceries,4,4517.27,Cancelled
108911,Ivan Raj,P4903,Male,26-35,27,Single,Tamil Nadu,North,Teacher,Electronics,1,4797.28,Delivered
108912,Himmat Jayaraman,P3033,Other,18-25,32,Single,Tamil Nadu,South,Doctor,Clothing,4,3686.12,Cancelled
108913,Nirvi Rattan,P5493,Male,46-55,24,Divorced,Karnataka,East,Engineer,Groceries,6,4945.32,Pending
108914,Indranil Trivedi,P1616,Other,18-25,35,Married,Tamil Nadu,Central,Doctor,Electronics,1,3080.39,Pending
108915,Sana Gandhi,P3519,Other,36-45,49,Divorced,Maharashtra,South,Teacher,Books,9,1815.47,Pending
108916,Aaryahi Mall,P1011,Female,26-35,56,Married,Maharashtra,West,Engineer,Books,6,1046.28,Delivered
108917,Shayak Wable,P5840,Female,36-45,38,Divorced,Maharashtra,Central,Business,Books,5,923.01,Delivered
108918,Khushi Sagar,P9770,Female,46-55,50,Married,Delhi,East,Engineer,Electronics,7,3728.04,Cancelled
108919,Stuvan Bajwa,P5430,Male,26-35,41,Married,Maharashtra,North,Engineer,Books,2,2825.43,Delivered
108920,Aradhya Trivedi,P4772,Male,26-35,48,Single,Gujarat,North,Student,Furniture,6,243.38,Cancelled
108921,Hridaan Ganesan,P8652,Female,26-35,57,Divorced,Delhi,West,Business,Furniture,1,4127.25,Cancelled
108922,Uthkarsh Bahri,P8505,Other,36-45,37,Divorced,Maharashtra,East,Doctor,Furniture,8,3104.5,Pending
108923,Dhanuk Bora,P3366,Male,26-35,28,Divorced,Maharashtra,South,Engineer,Furniture,5,3127.73,Cancelled
108924,Yasmin Kale,P2242,Other,56+,55,Married,Maharashtra,South,Engineer,Groceries,5,1927.62,Delivered
108925,Reyansh Halder,P9883,Other,56+,49,Single,Tamil Nadu,North,Teacher,Groceries,6,2015.92,Cancelled
108926,Chirag Seshadri,P5120,Other,36-45,37,Married,Karnataka,North,Business,Books,3,3144.47,Pending
108927,Shaan Keer,P6010,Other,36-45,41,Single,Maharashtra,East,Teacher,Furniture,4,3800.67,Cancelled
108928,Yakshit Sarraf,P5185,Other,26-35,41,Divorced,Gujarat,West,Doctor,Electronics,4,2217.46,Pending
108929,Vaibhav Samra,P4444,Female,36-45,45,Divorced,Gujarat,Central,Student,Electronics,7,2468.82,Delivered
108930,Divij Mander,P2873,Male,56+,46,Married,Delhi,East,Doctor,Electronics,5,4774.87,Cancelled
108931,Krish Date,P1959,Other,26-35,53,Single,Maharashtra,West,Student,Clothing,1,1287.18,Pending
108932,Riya Sandal,P8727,Female,56+,63,Single,Karnataka,West,Engineer,Books,9,4202.61,Delivered
108933,Inaaya  Tailor,P3120,Female,56+,35,Married,Delhi,Central,Engineer,Groceries,9,2285.11,Cancelled
108934,Jhanvi Brar,P2104,Male,36-45,21,Married,Maharashtra,North,Teacher,Furniture,8,2779.82,Cancelled
108935,Navya Rajagopal,P9528,Other,56+,44,Divorced,Karnataka,East,Engineer,Furniture,6,1704.24,Delivered
108936,Kiara Tandon,P2150,Male,46-55,23,Married,Karnataka,East,Business,Books,6,751.85,Pending
108937,Vaibhav Sastry,P6491,Other,46-55,32,Single,Tamil Nadu,South,Student,Groceries,8,4910.19,Cancelled
108938,Rhea Shetty,P5239,Male,36-45,34,Single,Maharashtra,North,Doctor,Electronics,3,1131.39,Delivered
108939,Divyansh Dutta,P2337,Male,36-45,27,Divorced,Maharashtra,North,Doctor,Groceries,3,2318.48,Delivered
108940,Sara Gala,P7603,Other,18-25,50,Single,Maharashtra,South,Doctor,Furniture,8,3193.27,Cancelled
108941,Manikya Saini,P6231,Female,56+,38,Married,Tamil Nadu,East,Engineer,Groceries,1,2160.78,Delivered
108942,Vanya Kade,P3908,Other,18-25,49,Divorced,Karnataka,East,Doctor,Groceries,3,2654.98,Delivered
108943,Advika Kumer,P2598,Other,18-25,63,Married,Gujarat,East,Business,Clothing,8,2778.42,Delivered
108944,Onkar Keer,P4960,Female,18-25,23,Single,Maharashtra,West,Doctor,Electronics,3,1601.35,Delivered
108945,Zara Ravi,P4549,Female,56+,57,Divorced,Maharashtra,South,Engineer,Furniture,6,3001.8,Delivered
108946,Anvi Sampath,P4328,Other,36-45,39,Divorced,Gujarat,West,Engineer,Clothing,5,4717.78,Cancelled
108947,Kiara Samra,P7693,Male,46-55,62,Married,Tamil Nadu,South,Student,Clothing,6,1153.72,Delivered
108948,Sana Kala,P4912,Male,26-35,22,Divorced,Delhi,South,Business,Furniture,1,3852.15,Cancelled
108949,Nehmat Mann,P6038,Female,18-25,19,Married,Maharashtra,Central,Teacher,Groceries,1,4459.48,Pending
108950,Ela Som,P1950,Female,18-25,52,Married,Tamil Nadu,South,Engineer,Books,2,4149.95,Pending
108951,Jayant Srinivasan,P8819,Other,26-35,53,Married,Tamil Nadu,North,Engineer,Books,9,1186.19,Delivered
108952,Hiran Chakraborty,P2316,Female,56+,52,Divorced,Delhi,Central,Doctor,Books,3,2750.61,Delivered
108953,Dishani Bhatia,P7605,Female,36-45,37,Single,Maharashtra,South,Student,Books,2,4155.58,Pending
108954,Ivana Suri,P1822,Male,18-25,57,Divorced,Delhi,West,Student,Books,7,4563.76,Cancelled
108955,Mamooty Chand,P5759,Male,26-35,24,Single,Karnataka,South,Student,Books,3,2684.47,Delivered
108956,Lakshay Ghosh,P1401,Female,36-45,33,Married,Karnataka,East,Engineer,Clothing,3,249.74,Cancelled
108957,Mamooty Chadha,P8059,Female,56+,45,Married,Karnataka,North,Student,Books,5,3472.64,Cancelled
108958,Ojas Sarna,P9426,Other,56+,18,Married,Tamil Nadu,Central,Doctor,Electronics,9,3461.68,Delivered
108959,Kanav Mahajan,P6837,Male,26-35,33,Divorced,Gujarat,South,Teacher,Furniture,1,1582.25,Delivered
108960,Raunak Chandra,P1133,Female,36-45,51,Single,Delhi,South,Teacher,Clothing,9,4880.8,Cancelled
108961,Zoya Goyal,P9319,Female,18-25,47,Married,Gujarat,West,Business,Clothing,7,3675.05,Delivered
108962,Anahi Virk,P7441,Female,26-35,61,Married,Tamil Nadu,North,Doctor,Clothing,8,1164.1,Delivered
108963,Pari Singh,P9434,Female,26-35,48,Married,Maharashtra,East,Doctor,Furniture,5,2440.91,Pending
108964,Tiya Saraf,P9171,Other,18-25,49,Single,Tamil Nadu,East,Student,Books,7,4076.03,Pending
108965,Stuvan Sarraf,P9011,Male,46-55,64,Married,Delhi,South,Doctor,Electronics,3,274.37,Pending
108966,Charvi Sinha,P7847,Male,36-45,53,Married,Gujarat,Central,Teacher,Books,9,2965.75,Delivered
108967,Ishita Bhatnagar,P6701,Female,56+,38,Single,Gujarat,North,Engineer,Electronics,4,1989.94,Pending
108968,Mamooty Kadakia,P7832,Female,26-35,32,Divorced,Gujarat,North,Business,Furniture,9,1271.63,Pending
108969,Raghav Sama,P7493,Other,36-45,62,Married,Karnataka,East,Engineer,Groceries,1,4694.4,Delivered
108970,Aaryahi Wagle,P9003,Female,18-25,46,Married,Maharashtra,Central,Student,Furniture,7,2623,Cancelled
108971,Pari Gaba,P8765,Male,56+,55,Divorced,Delhi,East,Teacher,Furniture,3,4195.66,Cancelled
108972,Rasha Yohannan,P5770,Other,56+,22,Single,Gujarat,West,Doctor,Clothing,7,542.18,Cancelled
108973,Kavya Sachdeva,P4956,Male,56+,61,Divorced,Karnataka,North,Business,Electronics,6,362.05,Pending
108974,Ahana  Chanda,P9476,Other,18-25,63,Single,Gujarat,West,Student,Clothing,8,4431.71,Pending
108975,Bhamini Hegde,P2194,Other,36-45,28,Divorced,Gujarat,West,Business,Groceries,4,3611.55,Delivered
108976,Nehmat Singh,P6024,Female,18-25,20,Married,Karnataka,South,Engineer,Books,8,2703.22,Pending
108977,Amira Bhardwaj,P8106,Other,56+,18,Married,Tamil Nadu,South,Doctor,Furniture,3,1492.57,Cancelled
108978,Siya Kothari,P7168,Male,26-35,31,Single,Tamil Nadu,East,Doctor,Electronics,8,3549.03,Cancelled
108979,Divit Sarin,P9462,Other,46-55,47,Divorced,Delhi,North,Teacher,Books,9,2631.04,Cancelled
108980,Samaira Deep,P5983,Male,26-35,21,Married,Gujarat,West,Doctor,Groceries,7,1610.34,Cancelled
108981,Biju Sane,P9027,Female,18-25,40,Divorced,Karnataka,East,Doctor,Clothing,4,1245.38,Pending
108982,Anaya Khatri,P3267,Female,46-55,48,Single,Karnataka,South,Engineer,Clothing,1,2359.34,Delivered
108983,Darshit Bumb,P4973,Male,26-35,19,Divorced,Delhi,West,Engineer,Groceries,5,4053.57,Cancelled
108984,Aarna Manne,P6976,Other,18-25,53,Married,Karnataka,Central,Student,Furniture,2,4422.07,Pending
108985,Sumer Mane,P3273,Female,18-25,55,Single,Gujarat,West,Business,Books,8,523.16,Delivered
108986,Zaina Raman,P7000,Male,56+,24,Divorced,Delhi,Central,Business,Books,6,4666.67,Delivered
108987,Trisha Verma,P9075,Other,46-55,30,Married,Tamil Nadu,North,Business,Furniture,1,3832.63,Pending
108988,Tanya Kata,P7832,Male,46-55,46,Married,Gujarat,Central,Engineer,Electronics,6,813.34,Cancelled
108989,Indranil Mangat,P9792,Other,18-25,42,Divorced,Karnataka,South,Student,Groceries,6,1663.34,Delivered
108990,Priyansh Salvi,P2278,Female,46-55,38,Married,Karnataka,North,Teacher,Furniture,9,3682.09,Cancelled
108991,Lagan Dubey,P5724,Other,56+,53,Single,Karnataka,Central,Doctor,Furniture,3,926.02,Cancelled
108992,Aaryahi Ramakrishnan,P4264,Male,26-35,52,Married,Karnataka,Central,Business,Clothing,6,3612.75,Cancelled
108993,Ehsaan Guha,P4947,Male,36-45,55,Married,Tamil Nadu,East,Business,Electronics,3,4306.38,Cancelled
108994,Vaibhav Krishna,P4303,Male,18-25,26,Married,Karnataka,West,Engineer,Groceries,7,4032.43,Cancelled
108995,Lakshit Mangat,P3022,Other,36-45,25,Single,Delhi,North,Student,Clothing,7,1114.53,Pending
108996,Ivan Luthra,P5066,Male,18-25,61,Married,Gujarat,East,Student,Groceries,7,2583.38,Delivered
108997,Fateh Vora,P7183,Other,26-35,20,Single,Karnataka,South,Engineer,Books,9,3022.22,Pending
108998,Priyansh Dhar,P2710,Female,26-35,50,Divorced,Tamil Nadu,West,Student,Clothing,2,3163.1,Delivered
108999,Priyansh Khatri,P8662,Other,18-25,24,Single,Maharashtra,West,Engineer,Books,6,3166.77,Delivered
109000,Tushar Ravel,P4437,Female,56+,64,Divorced,Gujarat,East,Student,Electronics,1,4543.19,Cancelled
109001,Anahi Lad,P9854,Female,36-45,62,Single,Karnataka,Central,Student,Groceries,2,631.15,Pending
109002,Shayak Jaggi,P5138,Female,46-55,51,Married,Delhi,Central,Teacher,Electronics,7,600.39,Delivered
109003,Neelofar Cherian,P6478,Other,56+,42,Divorced,Delhi,North,Engineer,Books,6,700.81,Pending
109004,Oorja Chatterjee,P4906,Male,26-35,43,Single,Tamil Nadu,South,Engineer,Books,4,2577.57,Delivered
109005,Aayush Srinivasan,P9078,Male,18-25,34,Married,Tamil Nadu,North,Business,Furniture,9,4861.21,Pending
109006,Vidur Sachdev,P8760,Male,56+,22,Divorced,Tamil Nadu,Central,Teacher,Electronics,1,3325.99,Cancelled
109007,Misha Hari,P4387,Male,36-45,48,Single,Tamil Nadu,North,Student,Furniture,5,2201.71,Delivered
109008,Ayesha Magar,P4561,Other,46-55,38,Single,Tamil Nadu,West,Doctor,Furniture,1,1911.39,Cancelled
109009,Dharmajan Keer,P8916,Female,46-55,61,Single,Delhi,West,Teacher,Books,2,1166.76,Delivered
109010,Divyansh Wadhwa,P6245,Male,46-55,62,Married,Maharashtra,East,Business,Electronics,3,3623.28,Delivered
109011,Shalv Sama,P9675,Other,26-35,63,Single,Delhi,North,Business,Clothing,8,1746.62,Pending
109012,Keya Mander,P6684,Female,26-35,18,Divorced,Karnataka,South,Student,Electronics,2,1129.73,Pending
109013,Kaira Soman,P5357,Female,26-35,57,Single,Karnataka,Central,Teacher,Furniture,4,4540.59,Cancelled
109014,Aaina Chadha,P2180,Male,26-35,30,Divorced,Gujarat,South,Business,Groceries,3,2485.59,Pending
109015,Mohanlal Verma,P5442,Other,36-45,39,Married,Maharashtra,Central,Teacher,Furniture,4,283.41,Delivered
109016,Neysa Atwal,P7836,Other,56+,57,Single,Maharashtra,West,Engineer,Furniture,4,235.81,Delivered
109017,Miraan Raju,P7271,Female,46-55,31,Single,Delhi,West,Doctor,Furniture,3,853.09,Pending
109018,Mamooty Khanna,P4045,Male,46-55,29,Divorced,Maharashtra,East,Business,Clothing,8,3855.56,Delivered
109019,Jayesh Dugar,P1430,Male,46-55,20,Married,Tamil Nadu,South,Teacher,Furniture,6,192.72,Pending
109020,Kaira Mall,P8264,Other,56+,22,Married,Delhi,East,Doctor,Furniture,7,1190.08,Pending
109021,Aaryahi Thaman,P3408,Male,46-55,57,Divorced,Karnataka,South,Teacher,Clothing,8,3456.35,Cancelled
109022,Akarsh Gupta,P9675,Female,26-35,30,Single,Delhi,South,Doctor,Electronics,7,2295.17,Pending
109023,Vidur Tripathi,P9744,Female,56+,51,Married,Karnataka,West,Teacher,Clothing,3,3132.23,Pending
109024,Hazel Bail,P1041,Other,46-55,32,Married,Tamil Nadu,South,Teacher,Electronics,2,3930.69,Delivered
109025,Nirvi Sanghvi,P4198,Male,26-35,63,Divorced,Delhi,East,Student,Books,3,114.2,Delivered
109026,Reyansh Bava,P5804,Other,18-25,47,Single,Gujarat,North,Student,Groceries,3,3170.89,Delivered
109027,Hunar Sami,P1287,Female,36-45,57,Married,Gujarat,West,Business,Clothing,6,3510.35,Delivered
109028,Advik Barad,P7001,Female,46-55,20,Single,Karnataka,Central,Business,Groceries,5,1886.79,Cancelled
109029,Dhruv Kale,P5852,Female,56+,41,Divorced,Gujarat,Central,Student,Clothing,4,2334.31,Pending
109030,Vidur Kurian,P9079,Other,36-45,44,Single,Maharashtra,Central,Engineer,Books,7,477.28,Delivered
109031,Vanya Rajagopal,P6026,Other,46-55,59,Married,Gujarat,East,Engineer,Furniture,9,2409.47,Pending
109032,Aaryahi Choudhury,P4786,Other,36-45,18,Divorced,Tamil Nadu,South,Doctor,Groceries,6,2365.59,Cancelled
109033,Elakshi Dewan,P9080,Male,18-25,19,Divorced,Tamil Nadu,West,Student,Electronics,5,2625.37,Cancelled
109034,Saksham Kulkarni,P9209,Other,46-55,33,Married,Delhi,Central,Teacher,Clothing,5,4442.4,Pending
109035,Aradhya Barad,P6631,Male,56+,26,Divorced,Tamil Nadu,North,Student,Groceries,5,1302.66,Cancelled
109036,Manikya Srivastava,P4023,Other,46-55,47,Married,Karnataka,North,Business,Clothing,9,4294.47,Pending
109037,Vivaan Bawa,P2024,Male,56+,49,Divorced,Karnataka,Central,Business,Groceries,5,3553.3,Delivered
109038,Devansh Trivedi,P4794,Male,36-45,55,Divorced,Gujarat,East,Business,Furniture,3,4086.8,Cancelled
109039,Suhana Kurian,P1818,Other,36-45,38,Married,Tamil Nadu,Central,Engineer,Books,4,4248.56,Delivered
109040,Prerak Joshi,P3462,Other,36-45,26,Married,Delhi,Central,Student,Clothing,7,3380.33,Pending
109041,Yuvraj  Lanka,P1210,Other,26-35,64,Divorced,Tamil Nadu,East,Doctor,Groceries,3,4783.64,Pending
109042,Manjari Chopra,P9622,Female,36-45,30,Divorced,Maharashtra,East,Student,Furniture,5,3904.28,Cancelled
109043,Divyansh Mani,P8236,Other,36-45,44,Divorced,Gujarat,East,Business,Clothing,7,2861.61,Delivered
109044,Dhruv Mahajan,P8347,Other,46-55,41,Single,Karnataka,North,Doctor,Furniture,3,1379.63,Pending
109045,Reyansh Chacko,P9526,Male,36-45,23,Divorced,Karnataka,East,Teacher,Groceries,5,3006.97,Delivered
109046,Prerak Jayaraman,P9834,Female,56+,49,Divorced,Tamil Nadu,North,Teacher,Furniture,5,1631.77,Delivered
109047,Advik Amble,P2975,Other,26-35,55,Single,Tamil Nadu,North,Student,Furniture,7,3834.72,Delivered
109048,Hunar Dugar,P3291,Other,36-45,42,Married,Tamil Nadu,Central,Doctor,Electronics,3,4206.73,Delivered
109049,Advik Chauhan,P6606,Female,36-45,37,Single,Maharashtra,East,Teacher,Groceries,5,3378.82,Pending
109050,Shamik Zachariah,P2049,Male,46-55,31,Divorced,Gujarat,North,Engineer,Groceries,1,1191.58,Cancelled
109051,Adira Kadakia,P4489,Female,46-55,46,Divorced,Karnataka,South,Business,Groceries,1,4865.24,Pending
109052,Amani Yadav,P9609,Other,26-35,55,Divorced,Delhi,East,Student,Electronics,5,475.41,Pending
109053,Kiara Issac,P1576,Female,46-55,50,Married,Tamil Nadu,West,Student,Clothing,9,569.96,Pending
109054,Hansh Thaman,P3325,Male,18-25,18,Married,Delhi,North,Teacher,Clothing,6,2515.29,Delivered
109055,Kabir Basu,P8735,Male,18-25,49,Married,Gujarat,West,Engineer,Furniture,3,4787.61,Delivered
109056,Aniruddh Shanker,P6016,Other,46-55,28,Single,Delhi,West,Business,Groceries,5,3117.77,Cancelled
109057,Mohanlal Tara,P6915,Other,26-35,59,Married,Maharashtra,North,Teacher,Furniture,4,1890.73,Cancelled
109058,Miraya Swaminathan,P6643,Male,56+,35,Married,Tamil Nadu,Central,Student,Clothing,3,1519.94,Delivered
109059,Drishya Raman,P6392,Male,26-35,24,Single,Maharashtra,West,Teacher,Clothing,6,4070.76,Delivered
109060,Tara Bahri,P1731,Male,18-25,46,Divorced,Maharashtra,West,Engineer,Furniture,6,1197.93,Pending
109061,Aayush Chaudhari,P6407,Female,46-55,21,Married,Gujarat,South,Teacher,Groceries,9,1791.78,Delivered
109062,Shalv Kota,P3270,Other,26-35,63,Single,Karnataka,East,Student,Groceries,4,1524.93,Delivered
109063,Vedika Karan,P4562,Female,18-25,50,Single,Delhi,West,Business,Books,8,642.79,Pending
109064,Eshani Rana,P9158,Male,26-35,36,Divorced,Tamil Nadu,Central,Doctor,Electronics,6,2167.86,Delivered
109065,Biju Dash,P8378,Female,18-25,26,Married,Maharashtra,Central,Student,Electronics,5,2689.96,Pending
109066,Vedika Sura,P5061,Other,46-55,25,Single,Tamil Nadu,Central,Engineer,Furniture,8,2067.42,Cancelled
